#$version=1
# 1 2017-06-05 first versioned file
SANTA CLARA CA WPSP534,17,37,7,6.8,121,40,17.8,185,96,130,130,52,76
SANTA CLARA CA WPSP534,17,37,7,7,121,40,18,185,96,130,130,52,76
SANTA CLARA CA WPSP534,17,37,17,14.8,121,51,56.8,185,96,130,130,52,76
SANTA CLARA CA WPSP534,17,37,21,19.8,121,54,21.8,185,96,130,130,52,76
SANTA CLARA CA WPSP534,17,37,24,19.8,121,55,58.8,185,96,130,130,52,76
SANTA CLARA CA WPSP534,17,37,24,39.8,122,4,26.9,185,96,130,130,52,76
SANTA CLARA CA WPSP534,17,37,26,48.7,122,10,9.8,185,96,130,130,52,76
SANTA CLARA CA WPTH543,17,37,18,18,121,51,12,185,96,130,130,52,76
SANTA CLARA CA WPTH543,17,37,24,3,121,56,25,185,96,130,130,52,76
SANTA CLARA CA WPTH543,17,37,24,40,122,4,23,185,96,130,130,52,76
SANTA CLARA CA WPTH543,17,37,25,13,121,56,6,185,96,130,130,52,76
SANTA CLARA CA WPTJ628,17,37,7,6.8,121,40,17.8,185,96,130,130,52,76
SOMERSET NJ WIL900,14,40,31,54.4,74,37,57.6,185,96,130,130,52,76
SOMERSET NJ WIK841,19,40,35,5.4,74,29,33.6,185,96,130,130,52,76
SOMERSET NJ WIK841,19,40,37,17.4,74,30,13.6,185,96,130,130,52,76
SOMERSET NJ WIK841,19,40,38,44.4,74,31,27.6,185,96,130,130,52,76
SOMERSET NJ WIK841,19,40,38,48.4,74,34,10.6,185,96,130,130,52,76
SOMERSET NJ WIK841,19,40,39,6.4,74,28,34.6,185,96,130,130,52,76
SOMERSET NJ WIL900,19,40,28,16,74,43,38,185,96,130,130,52,76
SOMERSET NJ WIL900,19,40,31,54.4,74,37,57.6,185,96,130,130,52,76
SOMERSET NJ WIL900,19,40,34,9,74,36,40,185,96,130,130,52,76
SOMERSET NJ WIL900,19,40,36,14.4,74,29,18.6,185,96,130,130,52,76
SOMERSET NJ WIL900,19,40,42,8.5,74,34,54,185,96,130,130,52,76
SOMERSET NJ WIL900,19,40,43,9.4,74,34,34.6,185,96,130,130,52,76
SOMERSET NJ WPVM588,19,40,24,46.4,74,36,5.3,185,96,130,130,52,76
SOMERSET NJ WPVM588,19,40,36,10.6,74,27,34.6,185,96,130,130,52,76
SOMERSET NJ WPVM588,19,40,38,11.3,74,26,17.4,185,96,130,130,52,76
